mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,name,param_alpha,param_l1_ratio,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_max_samples,param_loss
[0.00219498],[0.00024707],[0.00163002],[1.71842744e-05],[{}],[0.9921236],[0.98832824],[0.98987424],[0.9857487],[0.98482911],[0.98818078],[0.00266774],[1],[-3.24965413e-05],[-5.25124227e-05],[-4.78824629e-05],[-4.97178545e-05],[-6.03854475e-05],[-4.85989458e-05],[9.11361244e-06],[1],linreg,,,,,,,,,
"[0.00246964 0.00215344 0.00211711 0.00208359 0.00213709 0.00670824
 0.00764704 0.00277386 0.00223241 0.00206938 0.0020721  0.00207057
 0.00222435 0.00203495 0.0020524  0.00210524 0.00205169 0.00207629
 0.00201159 0.00208287 0.0021728  0.00210366 0.00206447 0.00205278
 0.00204978 0.00223918 0.00267501 0.00277953 0.00233617 0.00214353
 0.00213108 0.00211396 0.002215   0.00222855 0.00250692 0.00217662
 0.00217562 0.00206304 0.00207505 0.00228219 0.00208926 0.00202799
 0.00202746 0.00203657 0.00203509 0.00205183 0.00202022 0.0020174
 0.00204844 0.00204234]","[2.72159611e-04 4.25087423e-05 3.80489162e-05 6.81756082e-05
 1.47622546e-04 3.95735162e-03 4.52164561e-03 1.33550128e-04
 1.09861729e-04 7.29144046e-05 1.31869314e-04 7.34921316e-05
 1.30588505e-04 9.46782962e-06 7.34395173e-05 2.10714820e-04
 1.01158348e-04 1.07002365e-04 7.19122607e-05 7.88656658e-05
 2.05255140e-04 1.24759920e-04 1.58917385e-04 8.50014899e-05
 1.31405507e-04 2.85179215e-04 2.66704379e-04 1.94127160e-04
 2.73048490e-04 2.07435213e-04 1.27632803e-04 1.21158082e-04
 3.40285997e-04 8.30971900e-05 8.83510858e-04 1.41013382e-04
 1.07505726e-04 8.11653324e-05 6.93867047e-05 1.65411807e-04
 6.56926908e-05 4.66569991e-05 4.26395882e-05 4.44237220e-05
 6.69713333e-05 3.59248621e-05 3.71555602e-05 4.94867842e-05
 1.23281302e-04 1.40478638e-04]","[0.00210214 0.00166211 0.00164704 0.00162196 0.00159631 0.01014113
 0.00745049 0.00208807 0.00166645 0.00156922 0.00153823 0.00159373
 0.00163493 0.00168223 0.0015687  0.00155129 0.00154901 0.00160685
 0.00157146 0.00154409 0.00154676 0.00153389 0.00156837 0.0016037
 0.00152874 0.00161767 0.00198984 0.00204935 0.00173173 0.00165119
 0.00155272 0.00154743 0.00175443 0.00172086 0.00171871 0.00209718
 0.00159149 0.00158501 0.00163574 0.00168476 0.0015811  0.00159926
 0.00158343 0.00158081 0.00160022 0.00159073 0.00158501 0.00158954
 0.00153074 0.00160704]","[8.58732211e-04 5.99814142e-05 3.69471573e-05 7.67253066e-05
 2.42927825e-05 7.33219675e-03 6.69612864e-03 1.22526831e-04
 5.44439880e-05 4.19983379e-05 1.44721452e-05 1.18671501e-04
 9.08460012e-05 1.38900086e-04 7.58873416e-05 3.15627300e-05
 6.29567723e-05 1.28212423e-04 1.01620073e-04 2.28487112e-05
 5.69136660e-06 1.68753203e-05 9.65010973e-05 9.91742883e-05
 1.34363201e-05 3.12381114e-05 1.39458362e-04 1.70141659e-04
 1.86265656e-04 5.11761134e-05 1.44754442e-05 3.63190934e-05
 1.37581907e-04 1.54000346e-04 1.91546347e-04 8.09738495e-04
 1.85864983e-05 3.04926085e-05 1.55969520e-04 1.12921301e-04
 1.42546399e-05 1.57548282e-04 8.57110780e-05 1.08960327e-04
 1.31544707e-04 1.07731223e-04 9.28010133e-05 6.48203951e-05
 3.99183053e-05 8.92201188e-05]","[{'alpha': 0.0001}, {'alpha': 0.02050612244897959}, {'alpha': 0.04091224489795919}, {'alpha': 0.06131836734693878}, {'alpha': 0.08172448979591837}, {'alpha': 0.10213061224489796}, {'alpha': 0.12253673469387756}, {'alpha': 0.14294285714285712}, {'alpha': 0.16334897959183672}, {'alpha': 0.18375510204081633}, {'alpha': 0.2041612244897959}, {'alpha': 0.2245673469387755}, {'alpha': 0.2449734693877551}, {'alpha': 0.2653795918367347}, {'alpha': 0.28578571428571425}, {'alpha': 0.30619183673469386}, {'alpha': 0.32659795918367346}, {'alpha': 0.34700408163265306}, {'alpha': 0.36741020408163266}, {'alpha': 0.3878163265306122}, {'alpha': 0.4082224489795918}, {'alpha': 0.4286285714285714}, {'alpha': 0.449034693877551}, {'alpha': 0.4694408163265306}, {'alpha': 0.4898469387755102}, {'alpha': 0.5102530612244898}, {'alpha': 0.5306591836734694}, {'alpha': 0.551065306122449}, {'alpha': 0.5714714285714285}, {'alpha': 0.5918775510204082}, {'alpha': 0.6122836734693877}, {'alpha': 0.6326897959183674}, {'alpha': 0.6530959183673469}, {'alpha': 0.6735020408163265}, {'alpha': 0.6939081632653061}, {'alpha': 0.7143142857142857}, {'alpha': 0.7347204081632653}, {'alpha': 0.7551265306122449}, {'alpha': 0.7755326530612244}, {'alpha': 0.7959387755102041}, {'alpha': 0.8163448979591836}, {'alpha': 0.8367510204081633}, {'alpha': 0.8571571428571428}, {'alpha': 0.8775632653061224}, {'alpha': 0.897969387755102}, {'alpha': 0.9183755102040816}, {'alpha': 0.9387816326530612}, {'alpha': 0.9591877551020408}, {'alpha': 0.9795938775510205}, {'alpha': 1.0}]","[ 0.99034803 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073 -0.00930073
 -0.00930073 -0.00930073]","[ 9.87637627e-01 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05 -8.37422278e-05
 -8.37422278e-05 -8.37422278e-05]","[ 0.98848666 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927 -0.00311927
 -0.00311927 -0.00311927]","[ 9.84677882e-01 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04 -3.16220772e-04
 -3.16220772e-04 -3.16220772e-04]","[ 0.98480047 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628 -0.00200628
 -0.00200628 -0.00200628]","[ 0.98719013 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525 -0.00296525
 -0.00296525 -0.00296525]","[0.0021852  0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863 0.00335863
 0.00335863 0.00335863]","[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2]","[-3.98222060e-05 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03 -4.16418482e-03
 -4.16418482e-03 -4.16418482e-03]","[-5.56195585e-05 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03 -4.49947722e-03
 -4.49947722e-03 -4.49947722e-03]","[-5.44440275e-05 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03 -4.74352765e-03
 -4.74352765e-03 -4.74352765e-03]","[-5.34535615e-05 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03 -3.48975666e-03
 -3.48975666e-03 -3.48975666e-03]","[-6.04994534e-05 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03 -3.98833593e-03
 -3.98833593e-03 -3.98833593e-03]","[-5.27677614e-05 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03 -4.17705646e-03
 -4.17705646e-03 -4.17705646e-03]","[6.91056295e-06 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04 4.31973818e-04 4.31973818e-04
 4.31973818e-04 4.31973818e-04]","[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2]",lasso,"[0.0001 0.02050612244897959 0.04091224489795919 0.06131836734693878
 0.08172448979591837 0.10213061224489796 0.12253673469387756
 0.14294285714285712 0.16334897959183672 0.18375510204081633
 0.2041612244897959 0.2245673469387755 0.2449734693877551
 0.2653795918367347 0.28578571428571425 0.30619183673469386
 0.32659795918367346 0.34700408163265306 0.36741020408163266
 0.3878163265306122 0.4082224489795918 0.4286285714285714
 0.449034693877551 0.4694408163265306 0.4898469387755102
 0.5102530612244898 0.5306591836734694 0.551065306122449
 0.5714714285714285 0.5918775510204082 0.6122836734693877
 0.6326897959183674 0.6530959183673469 0.6735020408163265
 0.6939081632653061 0.7143142857142857 0.7347204081632653
 0.7551265306122449 0.7755326530612244 0.7959387755102041
 0.8163448979591836 0.8367510204081633 0.8571571428571428
 0.8775632653061224 0.897969387755102 0.9183755102040816
 0.9387816326530612 0.9591877551020408 0.9795938775510205 1.0]",,,,,,,,
